# format:aut|changed|aut_name|org_id|source
40293|20120224|BENEDICTINE-UNIVERSITY|BENED-3-ARIN|ARIN
40294|20120224|MARATHON-HEALTH|INFOR-30-ARIN|ARIN
40295|20120302|CORNERSTONESOFTWARE|CORNER-15-ARIN|ARIN
40296|20120224|RUBENSTEIN-ASSOCIATES-INC|RUBEN-ARIN|ARIN
40297|20131016|EGM-ICT|AIRME-13-ARIN|ARIN
40298|20120224|GPDATACENTER|GENER-33-ARIN|ARIN
40299|20120224|TRIPP-LITE|TRIPPL-ARIN|ARIN
40300|20120302|DRF-IXNET-HI|DFL-13-ARIN|ARIN
40301|20140508|SFCU-ASN|SFCU-51-ARIN|ARIN
40302|20140407|CORAM-AS-01|CORAM-ARIN|ARIN
40303|20070102|AKSIA|ARML-ARIN|ARIN
40304|20131111|DRYTEL|DMTS-1-ARIN|ARIN
40305|20141016|WB|WBC-39-ARIN|ARIN
40306|20141016|WB|WBC-39-ARIN|ARIN
40307|20141016|WB|WBC-39-ARIN|ARIN
40308|20141016|WB|WBC-39-ARIN|ARIN
40309|20141016|WB|WBC-39-ARIN|ARIN
40310|20141016|WB|WBC-39-ARIN|ARIN
40311|20141016|WB|WBC-39-ARIN|ARIN
40312|20141016|WB|WBC-39-ARIN|ARIN
40313|20141016|WB|WBC-39-ARIN|ARIN
40314|20141016|WB|WBC-39-ARIN|ARIN
40315|20141016|WB|WBC-39-ARIN|ARIN
40316|20141016|WB|WBC-39-ARIN|ARIN
40317|20140707|PEOPLESCOMMUNICATIONS|PEOPL-18-ARIN|ARIN
40318|20120224|FAIRWAY-DUNCAN-DC|FOAL-ARIN|ARIN
40319|20131114|THOMSON-QUANTITATIVE-ANALYTICS|TRU-11-ARIN|ARIN
40320|20120224|KROHNE-INC|KROHN-2-ARIN|ARIN
40321|20140924|ESB|EMIGR-ARIN|ARIN
40322|20120224|KEEWATIN-CAREER-DEVELOPMENT-CORP|KCDC-2-ARIN|ARIN
40323|20120302|VAFB|VFBMI-ARIN|ARIN
40324|20140825|GSC-AUSTINTX|GSCAT-ARIN|ARIN
40325|20120813|CYPRIUM|CIPL-1-ARIN|ARIN
40326|20120302|ECKERD-COLLEGE|ECKERD-ARIN|ARIN
40327|20120224|GMHC-AS|GMHC-1-ARIN|ARIN
40328|20120302|ACEGROUP|ATA-31-ARIN|ARIN
40329|20120224|REH-PROPERTY|RPL-29-ARIN|ARIN
40330|20070129|LSNB|LSNB-2-ARIN|ARIN
40331|20140425|MRCYHQ|MCS-21-ARIN|ARIN
40332|20120302|MONTRE-AS|MONTRE-ARIN|ARIN
40333|20120302|AMEXP-AS|AEP-22-ARIN|ARIN
40334|20140825|GSC-SANANTONIOTX|GSCSAT-ARIN|ARIN
40335|20120302|WBTSNY-AS|WBTSNY-ARIN|ARIN
40336|20120224|UNISKY-MIA|JACOB-19-ARIN|ARIN
40337|20120302|COVER-ALL|COVER-13-ARIN|ARIN
40338|20120302|B-F|BROWNF-1-ARIN|ARIN
40339|20120224|JUMP-TRADING-LLC|JTL-13-ARIN|ARIN
40340|20120224|PFCHANG|PFCHA-ARIN|ARIN
40341|20120224|Q9-AS-CAL2|Q9NT-ARIN|ARIN
40342|20120302|EARLYWARNINGSERVICES|EWS20-ARIN|ARIN
40343|20120224|HMC-RIC|HMC-64-ARIN|ARIN
40344|20130917|EECP-1|EECP-1-ARIN|ARIN
40345|20120224|IP-COM|IPCOM-3-ARIN|ARIN
40346|20120302|ACADIAN-AMBULANCE-SERVICE|AAS-149-ARIN|ARIN
40347|20130531|EAUCLAIRE-COUNTY|CEC-188-ARIN|ARIN
40348|20120302|NUVIO-CORPORATION|NUVIO-1-ARIN|ARIN
40349|20120224|ISAGENIX|IIL-21-ARIN|ARIN
40351|20120224|AS-PLDPC|PLDPC-ARIN|ARIN
40352|20120224|BFM|BFMLI-ARIN|ARIN
40353|20120224|LUNEXGROUP|LG-ARIN|ARIN
40354|20120224|LOCKTONKC-INTERNET|LOCKT-ARIN|ARIN
40355|20120508|SUNDANCE-NET|SIL-58-ARIN|ARIN
40356|20120302|ERCNORWALK|ERCDA-1-ARIN|ARIN
40357|20120302|ETMC|ETMC-ARIN|ARIN
40358|20120224|TFCU-BLK-1|TCU-17-ARIN|ARIN
40359|20120302|SOUTHEASTERNMILLS-ROME|SOUTH-86-ARIN|ARIN
40360|20120224|PANERA|PANERA-ARIN|ARIN
40361|20141105|PROFILESYSTEMSLLC|PSL-73-ARIN|ARIN
40362|20120302|CHAPIN-AS|CHAPIN-ARIN|ARIN
40363|20120320|AAS-OMAHA-NE|AAS-129-ARIN|ARIN
40364|20120302|SATCOM-DIRECT-INC|SATCO-6-ARIN|ARIN
40365|20120302|NCG1-PUBLIC|NCG-28-ARIN|ARIN
40366|20120302|CDNETWORKSUS-01|CDNET-ARIN|ARIN
40367|20140425|DFHQ|DRFIR-ARIN|ARIN
40368|20120302|CORESECURE|CORES-18-ARIN|ARIN
40369|20120302|ETSCORP-VA001|ETSC-1-ARIN|ARIN
40370|20120302|BCDTRAVELINET1|BTUL-ARIN|ARIN
40371|20131211|AS40371|PROSI-3-ARIN|ARIN
40372|20120302|KAPLAN-LACROSSE|DFINS-ARIN|ARIN
40373|20130522|UMC-NET|UMC-31-ARIN|ARIN
40374|20120224|HIDHO|HDH-3-ARIN|ARIN
40375|20120320|MELLON-EXTRANET-A|MELLON-ARIN|ARIN
40376|20120320|MELLON-EXTRANET-B|MELLON-ARIN|ARIN
40377|20120302|DUNCOM|DCL-71-ARIN|ARIN
40378|20120302|BUCYRUSINT|BUCYR-ARIN|ARIN
40379|20120302|PIO-1846|CARROL-5-ARIN|ARIN
40380|20120302|SIERRATRADINGPOST|STP-22-ARIN|ARIN
40381|20120224|KLWINES|BBCKE-ARIN|ARIN
40382|20120224|HENNEPIN-COUNTY|HENNE-4-ARIN|ARIN
40383|20120320|COMPTON-COMMUNICATIONS|CCTL-4-ARIN|ARIN
40384|20130430|ZSCALER-DALLAS|ZSCAL-ARIN|ARIN
40385|20120302|SAINT-MARYS-CA-AS|SMCC-1-ARIN|ARIN
40386|20120224|GLOBAL-SYSTEMS-CONSULTING|GSC-94-ARIN|ARIN
40387|20141202|UI-ICCN|UIUC-ARIN|ARIN
40388|20120302|CODALE|CES-113-ARIN|ARIN
40389|20120320|BLUERIVER-ASN-0|BNS-29-ARIN|ARIN
40390|20131030|WYNDHAMWW-PHX-2|WWC-33-ARIN|ARIN
40391|20120302|CHSINC|CHSCOO-ARIN|ARIN
40392|20120302|CROESUS-FINANSOFT|CROES-ARIN|ARIN
40393|20120611|CROSSLINKNETWORKS|ICL-50-ARIN|ARIN
40394|20120302|CONVERGYS40394|CONVER-33-ARIN|ARIN
40395|20120320|VIRTBIZ-DALLAS|VIS-64-ARIN|ARIN
40396|20120224|FLORI-18|FLORI-18-ARIN|ARIN
40397|20120224|FIRST-MANHATTAN|FM-1-ARIN|ARIN
40398|20120302|SUNBEACH|SUNBE-9-ARIN|ARIN
40399|20120320|BROADCORE-AS|BROAD-49-ARIN|ARIN
40400|20140929|EDC-MIDDLETOWN|EDCL-2-ARIN|ARIN
40401|20120224|GTUS|GTL-28-ARIN|ARIN
40402|20120224|LITHIUM|LITHI-ARIN|ARIN
40403|20120224|MARITIME-APPLIED-PHYSICS-CORPORATION|MAPC-ARIN|ARIN
40404|20120224|TMH-WV-NET|HJTMHA-ARIN|ARIN
40405|20120320|BRAZORIA-INET|XITLE-ARIN|ARIN
40406|20120302|DI-AS-NUMBER|ACXIO-3-ARIN|ARIN
40407|20120320|CWC|CWC-45-ARIN|ARIN
40408|20120320|PAGEBLOCKERINC|PAGEB-ARIN|ARIN
40409|20131028|MOMENTOUS|MOMEN-ARIN|ARIN
40410|20120302|USFRCS-BGP|FRIT-2-ARIN|ARIN
40411|20130531|CITYOFCONCORD|CC-446-ARIN|ARIN
40412|20120224|KVVET|KVS-ARIN|ARIN
40413|20090602|ASN-HCMC|HCMC-ARIN|ARIN
40414|20120302|OPTIVON|OPTIV-1-ARIN|ARIN
40415|20120224|VEOH-AS|QLIPS-ARIN|ARIN
40416|20120224|JRTNET|JCL-31-ARIN|ARIN
40417|20140624|INTERACTIONSCORP|IC-774-ARIN|ARIN
40418|20120302|EOSNET|EOSMA-ARIN|ARIN
40419|20120224|PPOM|PPOM-ARIN|ARIN
40420|20120224|TGC-AS|TGC-23-ARIN|ARIN
40421|20140929|PC-NETBLOCK|PC-302-ARIN|ARIN
40422|20120320|PACIOLAN|PACIO-1-ARIN|ARIN
40423|20120302|NPN-204-152-63|NEWPA-6-ARIN|ARIN
40424|20120224|RONA|RONAI-ARIN|ARIN
40425|20120224|GLDS-CA|GLDS-4-ARIN|ARIN
40426|20120320|TSS|TSSL-2-ARIN|ARIN
40427|20120302|IRONPORT-SYSTEMS-CI365|CISL-7-ARIN|ARIN
40428|20120224|PANDORA-EQX-SJL|PANDO-3-ARIN|ARIN
40429|20120224|QISF|QISF-ARIN|ARIN
40430|20140811|COLO4JAX-AS|COLO4-1-ARIN|ARIN
40431|20120224|TRAVAIL-SYSTEMS|TSL-46-ARIN|ARIN
40432|20120302|CAMBRIDGE-NA|CISG-3-ARIN|ARIN
40433|20120508|AEBS-ASN|ABS-4-ARIN|ARIN
40434|20120302|UCIS-AS|UCIF-1-ARIN|ARIN
40435|20120302|ASN1|SML-64-ARIN|ARIN
40436|20120320|NETMOSPHERE-AS1|NETMO-3-ARIN|ARIN
40437|20120302|ACESPOWERMARKETING-INDY-AS|ALLIA-62-ARIN|ARIN
40438|20120302|CANHOST-INC|CANHO-2-ARIN|ARIN
40439|20120302|CCLGROUP|CCLGR-ARIN|ARIN
40440|20141109|CENTARRA|CN-80-ARIN|ARIN
40441|20120302|OX-DALLAS|OPTIO-19-ARIN|ARIN
40442|20130827|ARCUSTECH|AL-233-ARIN|ARIN
40443|20120302|ADP-DC|ADP-5-ARIN|ARIN
40444|20070221|ASN-CC|CONST-21-ARIN|ARIN
40445|20120316|DIGIS-LAST-MILE|JABWI-ARIN|ARIN
40446|20130531|ODYSSEYNET-ASN|ODYSS-14-ARIN|ARIN
40447|20140618|SKYHAWK-GROUP|SSL-250-ARIN|ARIN
40448|20120302|MIXEDMEDIALABS|MML-83-ARIN|ARIN
40449|20130531|BW-ASN1|BW-67-ARIN|ARIN
40450|20120302|WORKH-NET-1|WORKH-ARIN|ARIN
40451|20130603|ASN-BOP|BPE-7-ARIN|ARIN
40452|20120224|BT-RADIANZ-MPLS-EXTRANET|RADIAN-25-ARIN|ARIN
40453|20120302|GRESHAM-NET|CITYO-131-ARIN|ARIN
40454|20120302|CMC-TELECOM|CMCTE-ARIN|ARIN
40455|20140425|MAPCOEXPRESS|ME-139-ARIN|ARIN
40456|20120302|CME|CME-ARIN|ARIN
40457|20120224|ISC-MS|ISC-110-ARIN|ARIN
40458|20120725|CMIGNET|CLI-87-ARIN|ARIN
40459|20120320|SADDL-COMM|SADDL-ARIN|ARIN
40460|20120302|VCU-ASN-01|VCU-16-ARIN|ARIN
40461|20120302|ELYNXDR|ELYNX-1-ARIN|ARIN
40462|20120302|DATAFRAMELO|DATAFR-1-ARIN|ARIN
40463|20120508|XTO-ASN|XE-2-ARIN|ARIN
40464|20120515|ECLIPSENET|ECS-36-ARIN|ARIN
40465|20120224|TELEEXPRESS|TETXC-ARIN|ARIN
40466|20140208|CHANDLER|TELECH-5-ARIN|ARIN
40467|20120508|CREDORAX-ARIN1|CU-20-ARIN|ARIN
40468|20120320|MONTGOMERYCOUNTYMDGOV|MCGM-ARIN|ARIN
40469|20120302|NEPAWAN|NEIU1-ARIN|ARIN
40470|20120320|PROTECTED-CA|PROTE-14-ARIN|ARIN
40471|20140425|STRATOSEC|STRAT-124-ARIN|ARIN
40472|20120224|AS-HBA|HBA-19-ARIN|ARIN
40473|20120224|AS-PLATINUM-COMMUNICATIONS|PCC-158-ARIN|ARIN
40474|20130204|ABML-2|ABML-2-ARIN|ARIN
40475|20120302|APPLIEDOPS|AOL-22-ARIN|ARIN
40476|20140425|CFR-AS001|CARDF-2-ARIN|ARIN
40477|20120224|HYDROTEX-NETWORK|HPL-36-ARIN|ARIN
40478|20140425|MCJCONSEIL|QUEBE-62-ARIN|ARIN
40479|20120302|AURORA-HEALTH-CARE|AHC-ARIN|ARIN
40480|20120302|WINEWAREHOUSE|BMCC-3-ARIN|ARIN
40481|20120224|G3-ASN-1|GIA-22-ARIN|ARIN
40482|20140724|STHI-AS|STH-7-ARIN|ARIN
40484|20120302|510SG|CB-ARIN|ARIN
40485|20120302|SSB|SSB-26-ARIN|ARIN
40486|20120302|CCLA-1|CCLA-1-ARIN|ARIN
40487|20120320|INFUSION-SOFTWARE-AS|ENOVA-3-ARIN|ARIN
40488|20120302|NII-RICHFIELD|NII-7-ARIN|ARIN
40489|20120302|ALMOCORP|ALMOCO-ARIN|ARIN
40490|20120320|AS-AFILIAS|ACC-308-ARIN|ARIN
40491|20120224|LIFECELL-AS|LIFEC-3-ARIN|ARIN
40492|20120224|PACSEAFOOD|PSG-46-ARIN|ARIN
40493|20120302|FACILITYSOURCEINC|CFSL-6-ARIN|ARIN
40494|20120302|ACS-HCS|ACC-342-ARIN|ARIN
40495|20120224|ASN-MARCHEX|MARCH-ARIN|ARIN
40496|20120302|NEXGENACCESS|NEXGE-4-ARIN|ARIN
40497|20120320|BETHEL-ASN1|BETHE-ARIN|ARIN
40498|20120302|ABQG|NMLR-ARIN|ARIN
40499|20120302|WG|WGL-23-ARIN|ARIN
40500|20120402|AUDIENCE-MTW|AUDIE-2-ARIN|ARIN
40501|20120320|MERGE-6|MERGE-6-ARIN|ARIN
40502|20070430|AAA-ACS|AACS-2-ARIN|ARIN
40503|20121115|HIRAMCOLLEGE|HIRAMC-ARIN|ARIN
40504|20120302|AS-GS|CSHL-3-ARIN|ARIN
40505|20120302|APXALARM-ASN|AASS-3-ARIN|ARIN
40506|20120302|SMRH-AS|SMRH-ARIN|ARIN
40507|20120302|KEE-ACTION-SPORTS|AIHL-ARIN|ARIN
40508|20120224|MID-AMERICA-NAZARENE-UNIVERSITY|MANU-1-ARIN|ARIN
40509|20120302|ORANGECAPITALLLC|OCL-27-ARIN|ARIN
40510|20140723|MONAVIECORP|MONAV-ARIN|ARIN
40511|20120224|FIRELINE|FNS-27-ARIN|ARIN
40512|20120125|LIVINGSOCIAL|LIVIN-27-ARIN|ARIN
40513|20120302|EDGE-TECHNOLOGY-GROUP|ETGL-11-ARIN|ARIN
40514|20120224|PAML|BHS-50-ARIN|ARIN
40515|20120302|AS-ATHEN-1|ATHEN-1-ARIN|ARIN
40516|20121115|SUCCESSFACTORS|SUCCE-16-ARIN|ARIN
40517|20130410|XCONNECT24-AS|XCONN-2-ARIN|ARIN
40518|20120224|MANOR-CARE|HHL-30-ARIN|ARIN
40519|20121024|JT-ASN|JUMPT-3-ARIN|ARIN
40520|20120224|ISA1919|ISA-39-ARIN|ARIN
40521|20120302|BLUEFIN-TRADING|BTL-35-ARIN|ARIN
40522|20120302|SIMPLE1|SIMPL-19-ARIN|ARIN
40523|20120302|OACYS-INTERNET|OACYS-ARIN|ARIN
40524|20120224|FUNSOFT-AS|FUNDAM-ARIN|ARIN
40525|20120302|CHOC|CHILD-101-ARIN|ARIN
40526|20120224|THE-GAP-INC|THEGA-7-ARIN|ARIN
40527|20141211|CU-CR-AS|CUUS-1-ARIN|ARIN
40528|20120224|ICANN-LAX|ICANN-ARIN|ARIN
40529|20140214|MOXIE-NETWORKS|MOXIE-3-ARIN|ARIN
40530|20120224|GREATLAND|GC-4-ARIN|ARIN
40531|20120224|PCGL-ASN|PCGL-8-ARIN|ARIN
40532|20120302|BUS-DATA-INC|BUSIN-39-ARIN|ARIN
40533|20140429|EBAY-ENTERPRISE|EBAY-ARIN|ARIN
40534|20130523|AM-AVK-MINDEN|AMERI-243-ARIN|ARIN
40535|20120302|SERVPURE|SERVP-2-ARIN|ARIN
40536|20120320|CALLINGSOLUTIONS|CALLI-7-ARIN|ARIN
40538|20131107|TYPEPAD|THL-33-ARIN|ARIN
40539|20120320|PROHCI|HOSTI-16-ARIN|ARIN
40540|20130410|MERITUSHEALTH|MMC-180-ARIN|ARIN
40541|20120302|CCS-ASN|CENTR-204-ARIN|ARIN
40542|20131105|KCIX-ASN|KCIXL-ARIN|ARIN
40543|20120320|1-800-GOT-JUNK|RRBDS-ARIN|ARIN
40545|20140220|EACC|ETC-84-ARIN|ARIN
40546|20120302|HIGHSPEEDTEXAS|NSE-17-ARIN|ARIN
40547|20120302|AERAENERGYLLC|AEL-35-ARIN|ARIN
40548|20120224|INFINERA-US|INFIN-40-ARIN|ARIN
40549|20120302|XPRES-PA|XPRES-3-ARIN|ARIN
40550|20120224|IIX-GTIIX-RS|IC-11-ARIN|ARIN
40551|20140814|ATVI-NETWORK-ASN|ACTIV-32-ARIN|ARIN
40552|20120224|FBMC-HQ|FBM-8-ARIN|ARIN
40553|20120302|CUYAHOGA-COUNTY|CCISC-1-ARIN|ARIN
40554|20120302|NUSSTRUCK-1|NTG-20-ARIN|ARIN
40555|20120302|CONNECTTO|CONNE-52-ARIN|ARIN
40556|20120302|DATAPARADIGM|DATAP-17-ARIN|ARIN
40557|20120302|SKC|SKC-ARIN|ARIN
40558|20120302|AS-WPI|WORLD-140-ARIN|ARIN
40559|20120302|CROSSCOM|CNL-25-ARIN|ARIN
40560|20120302|GDCOM|DLP-9-ARIN|ARIN
40561|20120302|MOBILENOW|MOBIL-25-ARIN|ARIN
40562|20120224|FORESEE|FORES-17-ARIN|ARIN
40563|20120224|IMETRIK-NA-AS|IMETR-ARIN|ARIN
40564|20120302|VOCOM-LAX-QUINBY-1|VIT-20-ARIN|ARIN
40565|20120302|ATPCO-ASN01|ATP-23-ARIN|ARIN
40566|20140429|HEC-HOU|HE-86-ARIN|ARIN
40567|20120302|ANADARKO|APC-28-ARIN|ARIN
40568|20120320|VERIFICATIONSINCMN|VERIF-5-ARIN|ARIN
40569|20120320|YGOMI-AS|YGOMI-ARIN|ARIN
40570|20120320|VISTAPRINT|VPU-ARIN|ARIN
40571|20120302|NETCEL|NETCE-4-ARIN|ARIN
40572|20140106|PMIC-WA|PMI-45-ARIN|ARIN
40573|20130603|FLASHNETSXM|FLASH-32-ARIN|ARIN
40575|20120302|STRATOS|SOS-86-ARIN|ARIN
40576|20120302|SHAWNEELINK|SHTC-ARIN|ARIN
40577|20120320|MHPL-3-ASN|MHPL-3-ARIN|ARIN
40578|20120302|VANGUARDHEALTHSYSTEMS-PHAZ|VHM-3-ARIN|ARIN
40579|20120224|TWRS-DAL|TOWER-20-ARIN|ARIN
40580|20120224|GRAPHIC-PRODUCTS|GRAPH-13-ARIN|ARIN
40581|20120302|AREON-AS|AREON-ARIN|ARIN
40582|20120302|VUDU-ASN-2|VUDUI-ARIN|ARIN
40583|20120302|COLUMBIAGORGE-ESD|CGESD-1-ARIN|ARIN
40584|20120302|CNETUSA-CHI|CANHL-ARIN|ARIN
40585|20131206|SCC|SCC-295-ARIN|ARIN
40586|20120302|BUCHBINDER-NYC|BTCL-2-ARIN|ARIN
40587|20130926|IMAGESTREAM-1|IIS-142-ARIN|ARIN
40588|20120302|WELLSPAN-WOC-AS|YORKHO-ARIN|ARIN
40589|20130422|INFRASCALE-QN|INFRA-23-ARIN|ARIN
40590|20080207|SOURCEFIRE|SOURC-47-ARIN|ARIN
40591|20120302|BUCKNELLUNIVERSITY|BUCKNE-ARIN|ARIN
40592|20120224|SALVATION-ARMY-WESTERN-TERRITORY|THESA-14-ARIN|ARIN
40593|20130606|TENG-YUE|TYPL-ARIN|ARIN
40594|20130429|BULLE|BMG-40-ARIN|ARIN
40595|20120302|SWG-CLT-MIA|SWG-4-ARIN|ARIN
40596|20120302|SOUNDBITE|SOUND-6-ARIN|ARIN
40597|20140219|ASKOAK01|ISM-23-ARIN|ARIN
40599|20120224|GENTEXCORPORATION|GC-3-ARIN|ARIN
40600|20120302|CNBTCE-ASN01|CNBTCE-ARIN|ARIN
40601|20120224|HDCCO|HDC-29-ARIN|ARIN
40602|20130812|HUMEDICA|HUMED-ARIN|ARIN
40603|20130927|WILDFIRE-AS40603|WBL-42-ARIN|ARIN
40604|20130603|N2N-TECHNOLOGIES|NT-47-ARIN|ARIN
40605|20130603|PANGEA1954|PANGE-ARIN|ARIN
40606|20120224|QTSLL-ASN|QTSLL-ARIN|ARIN
40607|20120224|HCPL-7-ASN|HCPL-7-ARIN|ARIN
40608|20120224|HCTNEBRASKA|HCT-18-ARIN|ARIN
40609|20120320|KOFC|KNIGH-23-ARIN|ARIN
40610|20130206|1-800-DTS-WORD|DTS-170-ARIN|ARIN
40611|20120302|UNISERVEPS|UOL-ARIN|ARIN
40612|20120807|SWITCHFLY-40612-AS|EZREZ-ARIN|ARIN
40613|20120302|DC101CMH101TOWN|DC1L-1-ARIN|ARIN
40614|20130422|TALOS-HOUTX|TEL-48-ARIN|ARIN
40615|20080212|BCHD-AS-1|BCHD-ARIN|ARIN
40616|20120302|CAP-ABLE-ASN|CAP-42-ARIN|ARIN
40618|20120302|SESAME|SESAM-2-ARIN|ARIN
40619|20130529|CLARK-COUNTY-NEVADA|CCN-1-ARIN|ARIN
40620|20130614|INGENUITY-SYSTEMS|INGEN-13-ARIN|ARIN
40621|20120224|RLX-INC|REALL412-ARIN|ARIN
40622|20120224|LONGBOWCAP|LCPL-6-ARIN|ARIN
40623|20120224|GFDL|GFDL-ARIN|ARIN
40624|20130603|MILLICORP|MILLI-18-ARIN|ARIN
40625|20120509|TWC-WESTELCOM-MULTIHOMED|JCC-1-ARIN|ARIN
40626|20121213|WENTWO-ASN|WENTWO-ARIN|ARIN
40627|20120224|RC-COLO1|RINGC-ARIN|ARIN
40628|20120302|OKLAHOMA-OFFICE-OF-STATE-FINANCE|OOSF-ARIN|ARIN
40629|20120302|CTSIOK-AS|CTS-112-ARIN|ARIN
40630|20120302|CAPEQUILOG|CELL-1-ARIN|ARIN
40631|20120224|MASTEC-PRIVATE|MASTE-92-ARIN|ARIN
40632|20140429|FGLIFE-COLO1|FGLBS-1-ARIN|ARIN
40633|20120224|LAIX|LAIE-ARIN|ARIN
40634|20120224|FIRSTLOOK-COM|FIRST-113-ARIN|ARIN
40635|20120224|IQINVISION|IQINV-ARIN|ARIN
40636|20120302|UNITEDSYSTEMS|USS-46-ARIN|ARIN
40637|20120224|MAILROUTE|TJG-2-ARIN|ARIN
40638|20130103|GAW-WMA-AS|GHI-5-ARIN|ARIN
40639|20131206|KORBELINC|FKB-ARIN|ARIN
40640|20120320|AMERICAN-BROADBAND-INC|AMERI-320-ARIN|ARIN
40641|20120302|MGWTEL|MTC-188-ARIN|ARIN
40642|20120224|INSURITY-LLC|INSUR-29-ARIN|ARIN
40643|20120224|BAYSHORE-SOLUTIONS|HIL-24-ARIN|ARIN
40644|20120827|IFS|IFSL-6-ARIN|ARIN
40645|20120827|AS-HRS|HRSL-1-ARIN|ARIN
40646|20120224|ICPL-5-ASN|ICPL-5-ARIN|ARIN
40647|20120224|HOA-001|HENKE-2-ARIN|ARIN
40648|20120224|LEE-BOCC-AS|LCB-14-ARIN|ARIN
40649|20120302|WEAREHERE|ARRIV-ARIN|ARIN
40650|20120224|MATRIX|MATRI-120-ARIN|ARIN
40651|20120320|MONSTERGOVSOL|MGSL-ARIN|ARIN
40652|20120320|MEASUREMENT-SPECIALTIES|MEASU-4-ARIN|ARIN
40653|20120302|UVIRTPARK|UNIVE-92-ARIN|ARIN
40654|20121119|JCAP-ASN|JASIN-1-ARIN|ARIN
40655|20120302|2GOMEDIA|CERTI-10-ARIN|ARIN
40656|20120302|COMETC1|CE-ARIN|ARIN
40657|20140429|OANDA-1|OC-94-ARIN|ARIN
40658|20120302|ZING|ZINGN-ARIN|ARIN
40659|20120302|BMW-GDCA-AS|BMWOF-2-ARIN|ARIN
40660|20120302|ASUQTR|UDQT-ARIN|ARIN
40661|20120302|ESC6-NET|ESCRV-3-ARIN|ARIN
40662|20120302|AMERICAN-INDEPENDENT-INSURANCE-COMPANY|AII-11-ARIN|ARIN
40663|20120224|PROVIDER-ADVANTAGE|PROVI-20-ARIN|ARIN
40664|20120302|COMPASSBANK|COMPAS-1-ARIN|ARIN
40665|20120302|SPCTR|SNL-35-ARIN|ARIN
40666|20080225|SABIC-INNOVATIVE-PLASTICS-US-LLC|SIPUL-ARIN|ARIN
40667|20120302|OIS-53-ASN|OIS-53-ARIN|ARIN
40668|20120224|FENWAL-INCORPORATED|FENWA-1-ARIN|ARIN
40669|20120302|EKIT-AS|EKITC-ARIN|ARIN
40670|20120302|VOLUSION|VOLUS-1-ARIN|ARIN
40671|20120224|BORN-CAPITAL-LLC|BCL-98-ARIN|ARIN
40672|20120224|ICONIX-BRAND-GROUP-INC|IBG-12-ARIN|ARIN
40673|20120302|SHELTERCUSTOMER|SMI-39-ARIN|ARIN
40674|20140429|RTMSD|RTMSD-ARIN|ARIN
40675|20120224|PROQUEST|PROQU-3-ARIN|ARIN
40676|20130426|AS40676|PS-184-ARIN|ARIN
40677|20120224|GLOBALAIR-COM|GAN-4-ARIN|ARIN
40678|20120302|SUFFOLK-CAPITAL-MANAGEMENT|SCML-13-ARIN|ARIN
40679|20130501|IWSL-AS|IWSL-1-ARIN|ARIN
40680|20120224|HTC-ASN|HTCL-6-ARIN|ARIN
40681|20120224|PHS-MT|PHS-74-ARIN|ARIN
40682|20120302|CHASE-PAYMENTECH-PRODUCTION-SALEM-NH-TAMPA-FL|CPSL-6-ARIN|ARIN
40683|20120302|USPI|USPI-ARIN|ARIN
40684|20120302|STCLAIRCCC-AS|SCCCC-3-ARIN|ARIN
40685|20120302|ANACOMP-SD|DOCUL-3-ARIN|ARIN
40686|20120224|HBK-ROSEWOOD|HSL-37-ARIN|ARIN
40687|20120302|SSIMSL-ASN|SSIMSL-ARIN|ARIN
40688|20120302|CSOLVE-AS-BAR1|COMPU-133-ARIN|ARIN
40689|20140207|FTSL-AS|FTSL-ARIN|ARIN
40690|20120224|THI|TRIAD-13-ARIN|ARIN
40691|20120224|TCIAL-ASN|TCIAL-ARIN|ARIN
40692|20140929|ONECHICAGO-LLC|OL-40-ARIN|ARIN
40693|20121119|AS-CVMC-CENTRAL-VERMONT-MEDICAL-CENTER|CENTR-151-ARIN|ARIN
40694|20120224|KDDI-GLOBAL|KGL-10-ARIN|ARIN
40695|20130205|FHLB-OF|FHLBOF-3-ARIN|ARIN
40696|20120320|MICIND-ASN-RES|MICIND-ARIN|ARIN
40697|20120224|HARMONSOLUTIONSGROUP|HSG-13-ARIN|ARIN
40698|20140813|VISANET|VISA-ARIN|ARIN
40699|20120224|NETSIMPLIFY|GIT-20-ARIN|ARIN
40700|20120320|STEPHOUSE|SHCL-3-ARIN|ARIN
40702|20120302|CLEARWAVE-COMMUNICATIONS|CLEAR-2-ARIN|ARIN
40703|20120224|TBS|TBS-ARIN|ARIN
40704|20120302|DLFI|DCM-37-ARIN|ARIN
40705|20120224|LAWARD-NET|LAWAR-ARIN|ARIN
40707|20120224|QBASEHOSTEDCCDC|QBASE-ARIN|ARIN
40708|20130923|ELAB-ASN|SABRE-23-ARIN|ARIN
40709|20120302|NO|CITYO-192-ARIN|ARIN
40710|20120302|CLC-98-ILLINOIS|CLC-98-ARIN|ARIN
40711|20120224|INTERACTIVE-CHIC|IBL-10-ARIN|ARIN
40712|20120302|ZEDO-SF|ZEDOI-ARIN|ARIN
40713|20120302|OCI-01|ORBIT-12-ARIN|ARIN
40714|20120224|HURON-GASTRO|HGAP-ARIN|ARIN
40715|20120302|DATACENTER-BZ|DATAC-31-ARIN|ARIN
40716|20121119|DOTCOMM|DOTC-1-ARIN|ARIN
40717|20120302|CODEREDINC|CODER-1-ARIN|ARIN
